
Note: No compatibility mode selected!


Circuit: * ifa 77g testbench - ihp sg13g2 pdk

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver

No. of Data Rows : 301
                      * ifa 77g testbench - ihp sg13g2 pdk
                      AC Analysis  Mon Aug  3 23:37:37  2026
--------------------------------------------------------------------------------
Index   frequency       outp                            
--------------------------------------------------------------------------------
274	5.495409e+08	1.918345e-01,	-5.96372e-02	
275	5.623413e+08	1.910250e-01,	-6.08390e-02	
276	5.754399e+08	1.901842e-01,	-6.20512e-02	
277	5.888437e+08	1.893113e-01,	-6.32730e-02	
278	6.025596e+08	1.884052e-01,	-6.45037e-02	
279	6.165950e+08	1.874653e-01,	-6.57427e-02	
280	6.309573e+08	1.864906e-01,	-6.69890e-02	
281	6.456542e+08	1.854802e-01,	-6.82419e-02	
282	6.606934e+08	1.844334e-01,	-6.95005e-02	
283	6.760830e+08	1.833494e-01,	-7.07637e-02	
284	6.918310e+08	1.822272e-01,	-7.20305e-02	
285	7.079458e+08	1.810663e-01,	-7.32998e-02	
286	7.244360e+08	1.798658e-01,	-7.45704e-02	

Index   frequency       outp                            
--------------------------------------------------------------------------------
287	7.413102e+08	1.786250e-01,	-7.58412e-02	
288	7.585776e+08	1.773434e-01,	-7.71107e-02	
289	7.762471e+08	1.760202e-01,	-7.83776e-02	
290	7.943282e+08	1.746549e-01,	-7.96405e-02	
291	8.128305e+08	1.732470e-01,	-8.08979e-02	
292	8.317638e+08	1.717961e-01,	-8.21482e-02	
293	8.511380e+08	1.703018e-01,	-8.33899e-02	
294	8.709636e+08	1.687638e-01,	-8.46212e-02	
295	8.912509e+08	1.671817e-01,	-8.58404e-02	
296	9.120108e+08	1.655556e-01,	-8.70457e-02	
297	9.332543e+08	1.638853e-01,	-8.82354e-02	
298	9.549926e+08	1.621709e-01,	-8.94076e-02	
299	9.772372e+08	1.604124e-01,	-9.05603e-02	
300	1.000000e+09	1.586101e-01,	-9.16916e-02	

                      * ifa 77g testbench - ihp sg13g2 pdk
                      AC Analysis  Mon Aug  3 23:37:37  2026
--------------------------------------------------------------------------------
Index   frequency       outn                            
--------------------------------------------------------------------------------
0	1.000000e+06	-1.79333e-01,	-1.05263e-03	
